Dataset,categorical_indices,Encoding Method,Method,Imbalance Ratio,Archetype Proportion,Reintroduced Minority,Use Archetypes,Seed,n_folds,classification_report,Weighted F1 Score
artificial_tree,[],ordinal,smote,0.2,0.3,1.0,True,9730,3,"          class  precision    recall  f1-score      support  Weighted F1 Score  fold  seed
0             0   0.755282  0.760638  0.757951   564.000000           0.793253     1  9730
1             1   0.842424  0.756806  0.797323   551.000000           0.793253     1  9730
2             2   0.789735  0.864130  0.825260   552.000000           0.793253     1  9730
3      accuracy   0.793641  0.793641  0.793641     0.793641           0.793253     1  9730
4     macro avg   0.795814  0.793858  0.793511  1667.000000           0.793253     1  9730
5  weighted avg   0.795494  0.793641  0.793253  1667.000000           0.793253     1  9730
0             0   0.810078  0.741135  0.774074   564.000000           0.800871     2  9730
1             1   0.891156  0.713249  0.792339   551.000000           0.800871     2  9730
2             2   0.743662  0.956522  0.836767   552.000000           0.800871     2  9730
3      accuracy   0.803239  0.803239  0.803239     0.803239           0.800871     2  9730
4     macro avg   0.814965  0.803635  0.801060  1667.000000           0.800871     2  9730
5  weighted avg   0.814884  0.803239  0.800871  1667.000000           0.800871     2  9730
0             0   0.729771  0.847518  0.784249   564.000000           0.793104     3  9730
1             1   0.889163  0.655172  0.754441   551.000000           0.793104     3  9730
2             2   0.803306  0.882033  0.840830   551.000000           0.793104     3  9730
3      accuracy   0.795318  0.795318  0.795318     0.795318           0.793104     3  9730
4     macro avg   0.807413  0.794908  0.793174  1666.000000           0.793104     3  9730
5  weighted avg   0.806807  0.795318  0.793104  1666.000000           0.793104     3  9730",0.7932527890439306
artificial_tree,[],ordinal,smote,0.2,nan,nan,False,9730,3,"          class  precision    recall  f1-score      support  Weighted F1 Score  fold  seed
0             0   0.797323  0.739362  0.767249   564.000000           0.802861     1  9730
1             1   0.842105  0.784029  0.812030   551.000000           0.802861     1  9730
2             2   0.778130  0.889493  0.830093   552.000000           0.802861     1  9730
3      accuracy   0.803839  0.803839  0.803839     0.803839           0.802861     1  9730
4     macro avg   0.805853  0.804294  0.803124  1667.000000           0.802861     1  9730
5  weighted avg   0.805770  0.803839  0.802861  1667.000000           0.802861     1  9730
0             0   0.824847  0.718085  0.767773   564.000000           0.793820     2  9730
1             1   0.887872  0.704174  0.785425   551.000000           0.793820     2  9730
2             2   0.723951  0.969203  0.828815   552.000000           0.793820     2  9730
3      accuracy   0.796641  0.796641  0.796641     0.796641           0.793820     2  9730
4     macro avg   0.812223  0.797154  0.794004  1667.000000           0.793820     2  9730
5  weighted avg   0.812269  0.796641  0.793820  1667.000000           0.793820     2  9730
0             0   0.732224  0.858156  0.790204   564.000000           0.794300     3  9730
1             1   0.904145  0.633394  0.744931   551.000000           0.794300     3  9730
2             2   0.801292  0.900181  0.847863   551.000000           0.794300     3  9730
3      accuracy   0.797719  0.797719  0.797719     0.797719           0.794300     3  9730
4     macro avg   0.812554  0.797244  0.794333  1666.000000           0.794300     3  9730
5  weighted avg   0.811927  0.797719  0.794300  1666.000000           0.794300     3  9730",0.8028605335444158
artificial_tree,[],ordinal,smote,0.2,0.3,1.0,True,6936,3,"          class  precision    recall  f1-score      support  Weighted F1 Score  fold  seed
0             0   0.731544  0.773050  0.751724   564.000000           0.784973     1  6936
1             1   0.936508  0.642468  0.762110   551.000000           0.784973     1  6936
2             2   0.756133  0.949275  0.841767   552.000000           0.784973     1  6936
3      accuracy   0.788242  0.788242  0.788242     0.788242           0.784973     1  6936
4     macro avg   0.808061  0.788264  0.785200  1667.000000           0.784973     1  6936
5  weighted avg   0.807434  0.788242  0.784973  1667.000000           0.784973     1  6936
0             0   0.821946  0.703901  0.758357   564.000000           0.798837     2  6936
1             1   0.809886  0.773140  0.791086   551.000000           0.798837     2  6936
2             2   0.779635  0.929348  0.847934   552.000000           0.798837     2  6936
3      accuracy   0.801440  0.801440  0.801440     0.801440           0.798837     2  6936
4     macro avg   0.803822  0.802129  0.799126  1667.000000           0.798837     2  6936
5  weighted avg   0.803949  0.801440  0.798837  1667.000000           0.798837     2  6936
0             0   0.754266  0.783688  0.768696   564.000000           0.781403     3  6936
1             1   0.846154  0.678766  0.753273   551.000000           0.781403     3  6936
2             2   0.766458  0.887477  0.822540   551.000000           0.781403     3  6936
3      accuracy   0.783313  0.783313  0.783313     0.783313           0.781403     3  6936
4     macro avg   0.788959  0.783310  0.781503  1666.000000           0.781403     3  6936
5  weighted avg   0.788689  0.783313  0.781403  1666.000000           0.781403     3  6936",0.7849732050322644
artificial_tree,[],ordinal,smote,0.2,nan,nan,False,6936,3,"          class  precision    recall  f1-score      support  Weighted F1 Score  fold  seed
0             0   0.714047  0.757092  0.734940   564.000000           0.775665     1  6936
1             1   0.927273  0.647913  0.762821   551.000000           0.775665     1  6936
2             2   0.750000  0.929348  0.830097   552.000000           0.775665     1  6936
3      accuracy   0.778044  0.778044  0.778044     0.778044           0.775665     1  6936
4     macro avg   0.797107  0.778118  0.775952  1667.000000           0.775665     1  6936
5  weighted avg   0.796431  0.778044  0.775665  1667.000000           0.775665     1  6936
0             0   0.824242  0.723404  0.770538   564.000000           0.793528     2  6936
1             1   0.811395  0.749546  0.779245   551.000000           0.793528     2  6936
2             2   0.761689  0.914855  0.831276   552.000000           0.793528     2  6936
3      accuracy   0.795441  0.795441  0.795441     0.795441           0.793528     2  6936
4     macro avg   0.799109  0.795935  0.793686  1667.000000           0.793528     2  6936
5  weighted avg   0.799282  0.795441  0.793528  1667.000000           0.793528     2  6936
0             0   0.761658  0.781915  0.771654   564.000000           0.786120     3  6936
1             1   0.854801  0.662432  0.746421   551.000000           0.786120     3  6936
2             2   0.771212  0.923775  0.840628   551.000000           0.786120     3  6936
3      accuracy   0.789316  0.789316  0.789316     0.789316           0.786120     3  6936
4     macro avg   0.795890  0.789374  0.786234  1666.000000           0.786120     3  6936
5  weighted avg   0.795623  0.789316  0.786120  1666.000000           0.786120     3  6936",0.7756650983164354
artificial_tree,[],ordinal,smote,0.2,0.3,1.0,True,9283,3,"          class  precision    recall  f1-score      support  Weighted F1 Score  fold  seed
0             0   0.750413  0.804965  0.776732   564.000000           0.790344     1  9283
1             1   0.829787  0.778584  0.803371   551.000000           0.790344     1  9283
2             2   0.796330  0.786232  0.791249   552.000000           0.790344     1  9283
3      accuracy   0.790042  0.790042  0.790042     0.790042           0.790344     1  9283
4     macro avg   0.792177  0.789927  0.790451  1667.000000           0.790344     1  9283
5  weighted avg   0.791854  0.790042  0.790344  1667.000000           0.790344     1  9283
0             0   0.793249  0.666667  0.724470   564.000000           0.776990     2  9283
1             1   0.804554  0.769510  0.786642   551.000000           0.776990     2  9283
2             2   0.750751  0.905797  0.821018   552.000000           0.776990     2  9283
3      accuracy   0.779844  0.779844  0.779844     0.779844           0.776990     2  9283
4     macro avg   0.782851  0.780658  0.777377  1667.000000           0.776990     2  9283
5  weighted avg   0.782913  0.779844  0.776990  1667.000000           0.776990     2  9283
0             0   0.750408  0.815603  0.781648   564.000000           0.796355     3  9283
1             1   0.889671  0.687840  0.775844   551.000000           0.796355     3  9283
2             2   0.781499  0.889292  0.831919   551.000000           0.796355     3  9283
3      accuracy   0.797719  0.797719  0.797719     0.797719           0.796355     3  9283
4     macro avg   0.807193  0.797578  0.796470  1666.000000           0.796355     3  9283
5  weighted avg   0.806750  0.797719  0.796355  1666.000000           0.796355     3  9283",0.7903441291313864
artificial_tree,[],ordinal,smote,0.2,nan,nan,False,9283,3,"          class  precision    recall  f1-score      support  Weighted F1 Score  fold  seed
0             0   0.761983  0.817376  0.788708   564.000000           0.796287     1  9283
1             1   0.840156  0.782214  0.810150   551.000000           0.796287     1  9283
2             2   0.792350  0.788043  0.790191   552.000000           0.796287     1  9283
3      accuracy   0.796041  0.796041  0.796041     0.796041           0.796287     1  9283
4     macro avg   0.798163  0.795878  0.796350  1667.000000           0.796287     1  9283
5  weighted avg   0.797877  0.796041  0.796287  1667.000000           0.796287     1  9283
0             0   0.789796  0.686170  0.734345   564.000000           0.784839     2  9283
1             1   0.819923  0.776770  0.797763   551.000000           0.784839     2  9283
2             2   0.758779  0.900362  0.823529   552.000000           0.784839     2  9283
3      accuracy   0.787043  0.787043  0.787043     0.787043           0.784839     2  9283
4     macro avg   0.789499  0.787767  0.785213  1667.000000           0.784839     2  9283
5  weighted avg   0.789483  0.787043  0.784839  1667.000000           0.784839     2  9283
0             0   0.738132  0.854610  0.792112   564.000000           0.798603     3  9283
1             1   0.860092  0.680581  0.759878   551.000000           0.798603     3  9283
2             2   0.824957  0.863884  0.843972   551.000000           0.798603     3  9283
3      accuracy   0.800120  0.800120  0.800120     0.800120           0.798603     3  9283
4     macro avg   0.807727  0.799692  0.798654  1666.000000           0.798603     3  9283
5  weighted avg   0.807184  0.800120  0.798603  1666.000000           0.798603     3  9283",0.7962865165829319
artificial_tree,[],ordinal,smote,0.2,0.3,1.0,True,4706,3,"          class  precision    recall  f1-score      support  Weighted F1 Score  fold  seed
0             0   0.754266  0.783688  0.768696   564.000000           0.794875     1  4706
1             1   0.841996  0.735027  0.784884   551.000000           0.794875     1  4706
2             2   0.798333  0.867754  0.831597   552.000000           0.794875     1  4706
3      accuracy   0.795441  0.795441  0.795441     0.795441           0.794875     1  4706
4     macro avg   0.798198  0.795490  0.795059  1667.000000           0.794875     1  4706
5  weighted avg   0.797856  0.795441  0.794875  1667.000000           0.794875     1  4706
0             0   0.706977  0.808511  0.754342   564.000000           0.777354     2  4706
1             1   0.869136  0.638838  0.736402   551.000000           0.777354     2  4706
2             2   0.797407  0.891304  0.841745   552.000000           0.777354     2  4706
3      accuracy   0.779844  0.779844  0.779844     0.779844           0.777354     2  4706
4     macro avg   0.791173  0.779551  0.777496  1667.000000           0.777354     2  4706
5  weighted avg   0.790520  0.779844  0.777354  1667.000000           0.777354     2  4706
0             0   0.718601  0.801418  0.757754   564.000000           0.773965     3  4706
1             1   0.906166  0.613430  0.731602   551.000000           0.773965     3  4706
2             2   0.762048  0.918330  0.832922   551.000000           0.773965     3  4706
3      accuracy   0.777911  0.777911  0.777911     0.777911           0.773965     3  4706
4     macro avg   0.795605  0.777726  0.774092  1666.000000           0.773965     3  4706
5  weighted avg   0.795004  0.777911  0.773965  1666.000000           0.773965     3  4706",0.7948751917968276
artificial_tree,[],ordinal,smote,0.2,nan,nan,False,4706,3,"          class  precision    recall  f1-score      support  Weighted F1 Score  fold  seed
0             0   0.715190  0.801418  0.755853   564.000000           0.768355     1  4706
1             1   0.810155  0.666062  0.731076   551.000000           0.768355     1  4706
2             2   0.797251  0.840580  0.818342   552.000000           0.768355     1  4706
3      accuracy   0.769646  0.769646  0.769646     0.769646           0.768355     1  4706
4     macro avg   0.774198  0.769353  0.768424  1667.000000           0.768355     1  4706
5  weighted avg   0.773752  0.769646  0.768355  1667.000000           0.768355     1  4706
0             0   0.730408  0.826241  0.775374   564.000000           0.789726     2  4706
1             1   0.888889  0.638838  0.743400   551.000000           0.789726     2  4706
2             2   0.796209  0.913043  0.850633   552.000000           0.789726     2  4706
3      accuracy   0.793041  0.793041  0.793041     0.793041           0.789726     2  4706
4     macro avg   0.805168  0.792708  0.789802  1667.000000           0.789726     2  4706
5  weighted avg   0.804580  0.793041  0.789726  1667.000000           0.789726     2  4706
0             0   0.709321  0.796099  0.750209   564.000000           0.758536     3  4706
1             1   0.894886  0.571688  0.697674   551.000000           0.758536     3  4706
2             2   0.748899  0.925590  0.827922   551.000000           0.758536     3  4706
3      accuracy   0.764706  0.764706  0.764706     0.764706           0.758536     3  4706
4     macro avg   0.784369  0.764459  0.758602  1666.000000           0.758536     3  4706
5  weighted avg   0.783783  0.764706  0.758536  1666.000000           0.758536     3  4706",0.7683554770442087
artificial_tree,[],ordinal,smote,0.2,0.3,1.0,True,5071,3,"          class  precision    recall  f1-score      support  Weighted F1 Score  fold  seed
0             0   0.780347  0.718085  0.747922   564.000000           0.779078     1  5071
1             1   0.876777  0.671506  0.760534   551.000000           0.779078     1  5071
2             2   0.730028  0.960145  0.829421   552.000000           0.779078     1  5071
3      accuracy   0.782843  0.782843  0.782843     0.782843           0.779078     1  5071
4     macro avg   0.795717  0.783245  0.779293  1667.000000           0.779078     1  5071
5  weighted avg   0.795558  0.782843  0.779078  1667.000000           0.779078     1  5071
0             0   0.848018  0.682624  0.756385   564.000000           0.797381     2  5071
1             1   0.790941  0.823956  0.807111   551.000000           0.797381     2  5071
2             2   0.773083  0.894928  0.829555   552.000000           0.797381     2  5071
3      accuracy   0.799640  0.799640  0.799640     0.799640           0.797381     2  5071
4     macro avg   0.804014  0.800503  0.797684  1667.000000           0.797381     2  5071
5  weighted avg   0.804338  0.799640  0.797381  1667.000000           0.797381     2  5071
0             0   0.798113  0.750000  0.773309   564.000000           0.794060     3  5071
1             1   0.820359  0.745917  0.781369   551.000000           0.794060     3  5071
2             2   0.773228  0.891107  0.827993   551.000000           0.794060     3  5071
3      accuracy   0.795318  0.795318  0.795318     0.795318           0.794060     3  5071
4     macro avg   0.797234  0.795675  0.794224  1666.000000           0.794060     3  5071
5  weighted avg   0.797240  0.795318  0.794060  1666.000000           0.794060     3  5071",0.7790780450771726
artificial_tree,[],ordinal,smote,0.2,nan,nan,False,5071,3,"          class  precision    recall  f1-score      support  Weighted F1 Score  fold  seed
0             0   0.755319  0.755319  0.755319   564.000000           0.759492     1  5071
1             1   0.870712  0.598911  0.709677   551.000000           0.759492     1  5071
2             2   0.716851  0.940217  0.813480   552.000000           0.759492     1  5071
3      accuracy   0.764847  0.764847  0.764847     0.764847           0.759492     1  5071
4     macro avg   0.780961  0.764816  0.759492  1667.000000           0.759492     1  5071
5  weighted avg   0.780722  0.764847  0.759492  1667.000000           0.759492     1  5071
0             0   0.782946  0.716312  0.748148   564.000000           0.782995     2  5071
1             1   0.817073  0.729583  0.770853   551.000000           0.782995     2  5071
2             2   0.763278  0.911232  0.830718   552.000000           0.782995     2  5071
3      accuracy   0.785243  0.785243  0.785243     0.785243           0.782995     2  5071
4     macro avg   0.787766  0.785709  0.783240  1667.000000           0.782995     2  5071
5  weighted avg   0.787713  0.785243  0.782995  1667.000000           0.782995     2  5071
0             0   0.806883  0.748227  0.776449   564.000000           0.795708     3  5071
1             1   0.799250  0.773140  0.785978   551.000000           0.795708     3  5071
2             2   0.785246  0.869328  0.825151   551.000000           0.795708     3  5071
3      accuracy   0.796519  0.796519  0.796519     0.796519           0.795708     3  5071
4     macro avg   0.797126  0.796898  0.795859  1666.000000           0.795708     3  5071
5  weighted avg   0.797202  0.796519  0.795708  1666.000000           0.795708     3  5071",0.7594919078677944
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,0.3,1.0,True,8940,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,nan,nan,False,8940,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,0.3,1.0,True,2162,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,nan,nan,False,2162,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,0.3,1.0,True,1582,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,nan,nan,False,1582,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,0.3,1.0,True,5081,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,nan,nan,False,5081,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,0.3,1.0,True,9412,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,nan,nan,False,9412,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,0.3,1.0,True,9730,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,nan,nan,False,9730,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,0.3,1.0,True,6936,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,nan,nan,False,6936,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,0.3,1.0,True,9283,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,nan,nan,False,9283,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,0.3,1.0,True,4706,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,nan,nan,False,4706,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,0.3,1.0,True,5071,3,"Empty DataFrame
Columns: []
Index: []",
audiology,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",ordinal,smote,0.2,nan,nan,False,5071,3,"Empty DataFrame
Columns: []
Index: []",
balance_scale,"[0, 1, 2, 3]",ordinal,smote,0.2,0.3,1.0,True,8940,3,"          class  precision    recall  f1-score     support  Weighted F1 Score  fold  seed
0             B   0.085714  0.176471  0.115385   17.000000           0.802430     1  8940
1             L   0.916667  0.802083  0.855556   96.000000           0.802430     1  8940
2             R   0.900000  0.843750  0.870968   96.000000           0.802430     1  8940
3      accuracy   0.770335  0.770335  0.770335    0.770335           0.802430     1  8940
4     macro avg   0.634127  0.607435  0.613969  209.000000           0.802430     1  8940
5  weighted avg   0.841422  0.770335  0.802430  209.000000           0.802430     1  8940
0             B   0.151515  0.312500  0.204082   16.000000           0.795789     2  8940
1             L   0.846154  0.802083  0.823529   96.000000           0.795789     2  8940
2             R   0.928571  0.812500  0.866667   96.000000           0.795789     2  8940
3      accuracy   0.769231  0.769231  0.769231    0.769231           0.795789     2  8940
4     macro avg   0.642080  0.642361  0.631426  208.000000           0.795789     2  8940
5  weighted avg   0.830759  0.769231  0.795789  208.000000           0.795789     2  8940
0             B   0.115385  0.187500  0.142857   16.000000           0.766229     3  8940
1             L   0.844444  0.791667  0.817204   96.000000           0.766229     3  8940
2             R   0.836957  0.802083  0.819149   96.000000           0.766229     3  8940
3      accuracy   0.750000  0.750000  0.750000    0.750000           0.766229     3  8940
4     macro avg   0.598929  0.593750  0.593070  208.000000           0.766229     3  8940
5  weighted avg   0.784907  0.750000  0.766229  208.000000           0.766229     3  8940",0.8024295455534844
